Customer ID,Recency,Frequency,Monetary,Cluster1
1297.0,773.0,1,400.0,1
1298.0,773.0,1,1100.0,1
1299.0,773.0,1,1124.9875,1
1304.0,773.0,1,989.956,1
1117.0,773.0,1,450.0,1
1309.0,773.0,1,16999.0,3
1316.0,773.0,1,900.0,1
1318.0,773.0,1,1900.0,1
1322.0,772.0,1,600.0,1
1327.0,772.0,1,998.0,1
1329.0,772.0,1,1765.0,1
1330.0,772.0,1,420.0,1
524.0,772.0,1,1099.0,1
1333.0,772.0,1,2499.0,1
1334.0,772.0,1,1264.9755,1
1336.0,772.0,1,895.0,1
1337.0,772.0,1,219.0,1
1340.0,772.0,1,970.0,1
1342.0,772.0,1,1700.0,1
1344.0,772.0,1,3040.0,1
1348.0,772.0,1,350.0,1
1349.0,772.0,1,2992.0,1
1351.0,772.0,1,599.0,1
1353.0,772.0,1,20890.0,5
1355.0,772.0,1,1761.0,1
1365.0,772.0,1,8895.0,3
1375.0,771.0,1,999.0,1
1380.0,771.0,1,2500.0,1
1381.0,771.0,1,1765.0,1
1384.0,771.0,1,90.0,1
1385.0,771.0,1,80.0,1
1386.0,771.0,1,29000.0,5
1387.0,771.0,1,380.0,1
1388.0,771.0,1,2500.0,1
1391.0,771.0,1,999.0,1
1393.0,771.0,1,2349.0,1
1394.0,771.0,1,411.0,1
1400.0,771.0,1,2500.0,1
1376.0,771.0,1,700.0,1
1409.0,771.0,1,1500.0,1
1415.0,771.0,1,1253.0,1
1417.0,771.0,1,1350.0,1
1429.0,771.0,1,29000.0,5
1430.0,771.0,1,1500.0,1
1432.0,771.0,1,500.0,1
1435.0,771.0,1,1445.0,1
1443.0,771.0,1,3700.0,1
1445.0,771.0,1,800.0,1
1448.0,771.0,1,4850.0,1
1454.0,770.0,1,1499.0,1
1456.0,770.0,1,1369.0,1
1460.0,770.0,1,560.0,1
1468.0,770.0,1,875.0,1
1472.0,770.0,1,600.0,1
1473.0,770.0,1,1399.0,1
1480.0,770.0,1,1000.0,1
1442.0,770.0,1,810.0,1
1483.0,770.0,1,350.0,1
1488.0,770.0,1,2599.0,1
1495.0,770.0,1,655.0,1
1497.0,770.0,1,1375.0,1
1498.0,770.0,1,4500.0,1
1499.0,770.0,1,320.0,1
1501.0,770.0,1,20890.0,5
1503.0,770.0,1,765.0,1
1507.0,770.0,1,350.0,1
1508.0,770.0,1,8800.0,3
1509.0,770.0,1,150.0,1
1517.0,770.0,1,670.0,1
1518.0,770.0,1,4500.0,1
1520.0,770.0,1,590.0,1
1147.0,769.0,1,6655.0,1
1525.0,769.0,1,99.0,1
1527.0,769.0,1,2996.0,1
1528.0,769.0,1,1050.0,1
1535.0,769.0,1,1500.0,1
1536.0,769.0,1,240.0,1
1537.0,769.0,1,1334.0,1
1544.0,769.0,1,800.0,1
1545.0,769.0,1,198.0,1
1546.0,769.0,1,2000.0,1
1547.0,769.0,1,120.0,1
902.0,769.0,1,1175.0,1
1551.0,769.0,1,360.0,1
1543.0,769.0,1,1120.0,1
1552.0,769.0,1,180.0,1
1553.0,769.0,1,1500.0,1
1565.0,769.0,1,840.0,1
1569.0,769.0,1,300.0,1
1573.0,769.0,1,1800.0,1
1574.0,769.0,1,1495.0,1
1576.0,769.0,1,10500.0,3
1579.0,769.0,1,2100.0,1
1584.0,769.0,1,199.0,1
1588.0,769.0,1,199.0,1
1590.0,769.0,1,16000.0,3
1592.0,768.0,1,4500.0,1
1549.0,768.0,1,13800.0,3
1593.0,768.0,1,29000.0,5
1598.0,768.0,1,12530.0,3
1601.0,768.0,1,1200.0,1
1602.0,768.0,1,1825.0,1
1603.0,768.0,1,10500.0,3
1605.0,768.0,1,1659.0,1
635.0,768.0,1,350.0,1
1610.0,768.0,1,650.0,1
1614.0,768.0,1,15300.0,3
1615.0,768.0,1,330.0,1
1621.0,768.0,1,400.0,1
1622.0,768.0,1,99.0,1
1624.0,768.0,1,750.0,1
1554.0,768.0,1,19370.0,5
1633.0,768.0,1,990.0,1
1637.0,768.0,1,12530.0,3
1639.0,768.0,1,365.0,1
1641.0,768.0,1,1299.0,1
1642.0,768.0,1,360.0,1
1649.0,768.0,1,160.0,1
1650.0,768.0,1,10500.0,3
1653.0,768.0,1,475.0,1
1654.0,768.0,1,350.0,1
1655.0,768.0,1,4266.0,1
1656.0,768.0,1,1499.0,1
1657.0,768.0,1,16000.0,3
1658.0,768.0,1,2000.0,1
1667.0,767.0,1,520.0,1
1668.0,767.0,1,1099.0,1
1669.0,767.0,1,80.0,1
1671.0,767.0,1,120.0,1
331.0,767.0,1,350.0,1
1675.0,767.0,1,325.0,1
1680.0,767.0,1,3900.0,1
1683.0,767.0,1,260.0,1
1687.0,767.0,1,1375.0,1
1693.0,767.0,1,6400.0,1
1694.0,767.0,1,599.0,1
1696.0,767.0,1,1274.0,1
1695.0,767.0,1,1375.0,1
1698.0,767.0,1,1230.0,1
1700.0,767.0,1,2500.0,1
1010.0,767.0,1,400.0,1
1701.0,767.0,1,910.0,1
1704.0,767.0,1,4683.0,1
1706.0,767.0,1,690.0,1
1707.0,767.0,1,3209.0,1
1710.0,767.0,1,2995.0,1
1712.0,767.0,1,980.0,1
1713.0,767.0,1,760.0,1
1715.0,767.0,1,765.0,1
1717.0,767.0,1,210.0,1
1721.0,767.0,1,200.0,1
1722.0,767.0,1,2000.0,1
1724.0,767.0,1,285.0,1
1726.0,767.0,1,3789.0,1
1729.0,767.0,1,90.0,1
1733.0,767.0,1,6900.0,3
1741.0,766.0,1,325.0,1
1744.0,766.0,1,250.0,1
1745.0,766.0,1,275.0,1
1753.0,766.0,1,460.0,1
1755.0,766.0,1,29000.0,5
1756.0,766.0,1,275.0,1
1757.0,766.0,1,6900.0,1
1763.0,766.0,1,320.0,1
1766.0,766.0,1,152.0,1
1769.0,766.0,1,120.0,1
1770.0,766.0,1,2784.0,1
1772.0,766.0,1,980.0,1
1776.0,766.0,1,55.0,1
1777.0,766.0,1,110.0,1
1778.0,766.0,1,110.0,1
1779.0,766.0,1,16000.0,3
1781.0,766.0,1,7995.0,3
1782.0,766.0,1,16000.0,3
1784.0,766.0,1,400.0,1
1792.0,766.0,1,720.0,1
1793.0,766.0,1,5000.0,1
1746.0,766.0,1,450.0,1
1798.0,766.0,1,29000.0,5
1800.0,766.0,1,360.0,1
1804.0,765.0,1,999.0,1
1805.0,765.0,1,1020.0,1
1806.0,765.0,1,5320.0,1
1807.0,765.0,1,16000.0,3
1808.0,765.0,1,350.0,1
1809.0,765.0,1,125.0,1
1812.0,765.0,1,74.0,1
1813.0,765.0,1,400.0,1
1815.0,765.0,1,1600.0,1
1817.0,765.0,1,1550.0,1
1818.0,765.0,1,500.0,1
1819.0,765.0,1,350.0,1
1822.0,765.0,1,510.0,1
1826.0,765.0,1,99.0,1
1829.0,765.0,1,540.0,1
1831.0,765.0,1,600.0,1
1833.0,765.0,1,2298.0,1
1837.0,765.0,1,260.0,1
1838.0,765.0,1,20890.0,5
1840.0,765.0,1,6900.0,1
1841.0,765.0,1,390.0,1
1842.0,765.0,1,1725.0,1
1844.0,765.0,1,400.0,1
1847.0,765.0,1,398.0,1
1853.0,765.0,1,16000.0,3
1854.0,765.0,1,930.0,1
1855.0,765.0,1,4900.0,1
1858.0,765.0,1,660.0,1
1872.0,764.0,1,1099.0,1
1873.0,764.0,1,999.0,1
1877.0,764.0,1,325.0,1
1878.0,764.0,1,890.0,1
1879.0,764.0,1,199.0,1
1882.0,764.0,1,999.0,1
1883.0,764.0,1,3060.0,1
1893.0,764.0,1,350.0,1
1897.0,764.0,1,16000.0,3
1630.0,764.0,1,1375.0,1
1901.0,764.0,1,6900.0,1
1902.0,764.0,1,300.0,1
1905.0,764.0,1,500.0,1
1907.0,764.0,1,1195.0,1
1908.0,764.0,1,6900.0,1
1915.0,764.0,1,15200.0,3
1918.0,764.0,1,285.0,1
1920.0,764.0,1,650.0,1
1923.0,764.0,1,1950.0,1
1856.0,764.0,1,790.0,1
1925.0,764.0,1,695.0,1
1929.0,764.0,1,99.0,1
1931.0,764.0,1,1050.0,1
1932.0,764.0,1,700.0,1
1934.0,764.0,1,999.0,1
900.0,764.0,1,5625.0,1
1938.0,764.0,1,860.0,1
1933.0,763.0,1,499.0,1
1940.0,763.0,1,2500.0,1
1941.0,763.0,1,10500.0,3
1944.0,763.0,1,1045.0,1
1948.0,763.0,1,2500.0,1
1951.0,763.0,1,899.0,1
1952.0,763.0,1,19590.0,5
1957.0,763.0,1,19590.0,5
1958.0,763.0,1,845.0,1
1959.0,763.0,1,874.0,1
1965.0,763.0,1,6900.0,1
1966.0,763.0,1,190.0,1
1149.0,763.0,1,1765.0,1
1970.0,763.0,1,10500.0,3
1971.0,763.0,1,198.0,1
1975.0,763.0,1,200.0,1
1976.0,763.0,1,299.0,1
1980.0,763.0,1,2500.0,1
1982.0,763.0,1,16000.0,3
1985.0,763.0,1,1352.0,1
1986.0,763.0,1,15200.0,3
1990.0,763.0,1,330.0,1
1992.0,763.0,1,2000.0,1
1994.0,763.0,1,3134.0,1
1996.0,763.0,1,9027.0,3
2002.0,763.0,1,2209.0,1
2004.0,763.0,1,16000.0,3
2005.0,763.0,1,198.0,1
2012.0,763.0,1,1950.0,1
2013.0,763.0,1,843.0,1
2014.0,763.0,1,1525.0,1
1345.0,763.0,1,1199.0,1
2025.0,763.0,1,13800.0,3
2027.0,762.0,1,16000.0,3
2030.0,762.0,1,1500.0,1
2036.0,762.0,1,180.0,1
2038.0,762.0,1,385.0,1
2041.0,762.0,1,842.0,1
2046.0,762.0,1,899.0,1
2047.0,762.0,1,725.0,1
2048.0,762.0,1,16000.0,3
2052.0,762.0,1,1200.0,1
2054.0,762.0,1,4640.0,1
2060.0,762.0,1,1280.0,1
2065.0,762.0,1,140.0,1
2055.0,762.0,1,4148.0,1
2075.0,762.0,1,750.0,1
2076.0,762.0,1,1150.0,1
2078.0,762.0,1,338.0,1
2080.0,762.0,1,29000.0,5
2086.0,762.0,1,360.0,1
2089.0,762.0,1,1390.0,1
2094.0,762.0,1,999.0,1
2095.0,762.0,1,2325.0,1
2109.0,761.0,1,1300.0,1
2111.0,761.0,1,670.0,1
2113.0,761.0,1,1450.0,1
2116.0,761.0,1,2000.0,1
2122.0,761.0,1,302.0,1
2124.0,761.0,1,440.0,1
2126.0,761.0,1,2000.0,1
2127.0,761.0,1,731.0,1
2121.0,761.0,1,2395.0,1
2133.0,761.0,1,350.0,1
2135.0,761.0,1,1250.5499999999997,1
2136.0,761.0,1,4696.0,1
2148.0,761.0,1,1250.0,1
1888.0,761.0,1,16200.0,3
2149.0,761.0,1,120.0,1
2150.0,761.0,1,595.0,1
2153.0,761.0,1,1050.0,1
2157.0,761.0,1,1385.0,1
2160.0,761.0,1,11868.0,3
2112.0,761.0,1,400.0,1
2168.0,761.0,1,360.0,1
362.0,761.0,1,1500.0,1
1441.0,761.0,1,2400.0,1
2177.0,761.0,1,250.0,1
2180.0,761.0,1,899.0,1
2182.0,760.0,1,16899.0,3
2183.0,760.0,1,16899.0,3
159.0,760.0,1,842.0,1
2190.0,760.0,1,1980.0,1
2192.0,760.0,1,364.65,1
2193.0,760.0,1,899.0,1
1949.0,760.0,1,350.0,1
2073.0,760.0,1,598.0,1
1126.0,760.0,1,1400.0,1
2197.0,760.0,1,240.0,1
2198.0,760.0,1,1425.0,1
2204.0,760.0,1,220.0,1
2211.0,760.0,1,1000.0,1
2212.0,760.0,1,320.0,1
2214.0,760.0,1,800.0,1
2220.0,760.0,1,180.0,1
2224.0,760.0,1,897.0,1
2178.0,760.0,1,16899.0,3
2225.0,760.0,1,10499.0,3
2238.0,760.0,1,693.0,1
2239.0,760.0,1,6486.0,1
2245.0,760.0,1,8790.0,3
2249.0,760.0,1,499.0,1
2250.0,760.0,1,4209.0,1
2253.0,760.0,1,2400.0,1
2254.0,760.0,1,150.0,1
2259.0,760.0,1,174.0,1
2264.0,760.0,1,16899.0,3
2266.0,760.0,1,16899.0,3
2267.0,760.0,1,29000.0,5
2271.0,760.0,1,2110.0,1
2280.0,759.0,1,1941.0,1
2284.0,759.0,1,3200.0,1
2285.0,759.0,1,280.0,1
2289.0,759.0,1,415.0,1
1540.0,759.0,1,800.0,1
2290.0,759.0,1,2280.0,1
2292.0,759.0,1,1794.0,1
2293.0,759.0,1,1794.0,1
2295.0,759.0,1,1794.0,1
2300.0,759.0,1,1299.0,1
2304.0,759.0,1,160.0,1
2307.0,759.0,1,598.0,1
2310.0,759.0,1,299.0,1
2311.0,759.0,1,899.0,1
2312.0,759.0,1,990.0,1
2313.0,759.0,1,598.0,1
2314.0,759.0,1,6900.0,1
2320.0,759.0,1,99.0,1
2321.0,759.0,1,1349.0,1
2327.0,759.0,1,390.0,1
2329.0,759.0,1,2500.0,1
2332.0,759.0,1,550.0,1
2333.0,759.0,1,889.985,1
2334.0,759.0,1,899.0,1
2336.0,759.0,1,300.0,1
2340.0,759.0,1,1449.0,1
2341.0,759.0,1,99.0,1
2342.0,759.0,1,510.0,1
2343.0,759.0,1,80.0,1
2350.0,759.0,1,15999.0,3
2352.0,759.0,1,3750.0,1
2357.0,758.0,1,280.0,1
2358.0,758.0,1,2165.0,1
2359.0,758.0,1,1065.0,1
2360.0,758.0,1,1104.0,1
2362.0,758.0,1,299.0,1
2368.0,758.0,1,160.0,1
2369.0,758.0,1,630.0,1
2374.0,758.0,1,99.0,1
2377.0,758.0,1,16899.0,3
2378.0,758.0,1,15999.0,3
2382.0,758.0,1,70.0,1
2390.0,758.0,1,600.0,1
2391.0,758.0,1,3624.0,1
2392.0,758.0,1,4378.0,1
2403.0,758.0,1,15999.0,3
2405.0,758.0,1,275.0,1
2406.0,758.0,1,583.0,1
2407.0,757.0,1,15199.0,3
2408.0,757.0,1,3000.0,1
2410.0,757.0,1,299.0,1
2419.0,757.0,1,899.0,1
2420.0,757.0,1,899.0,1
2425.0,757.0,1,899.0,1
2429.0,757.0,1,600.0,1
2433.0,757.0,1,2000.0,1
2434.0,757.0,1,10499.0,3
2437.0,757.0,1,699.0,1
2439.0,757.0,1,15999.0,3
2442.0,757.0,1,510.0,1
2443.0,757.0,1,16899.0,3
2445.0,757.0,1,570.0,1
2451.0,757.0,1,899.0,1
2461.0,757.0,1,300.0,1
2469.0,757.0,1,99.0,1
2470.0,757.0,1,1200.0,1
2471.0,757.0,1,99.0,1
2472.0,757.0,1,10499.0,3
1685.0,757.0,1,939.0,1
2401.0,757.0,1,4400.0,1
2476.0,757.0,1,140.0,1
2477.0,757.0,1,550.0,1
2483.0,757.0,1,399.0,1
2485.0,757.0,1,490.0,1
2486.0,757.0,1,15999.0,3
2490.0,757.0,1,3369.0,1
2493.0,756.0,1,1080.0,1
2496.0,756.0,1,2016.0,1
2497.0,756.0,1,399.0,1
2500.0,756.0,1,2750.0,1
2501.0,756.0,1,29000.0,5
2505.0,756.0,1,8950.0,3
2507.0,756.0,1,399.0,1
2515.0,756.0,1,450.0,1
2516.0,756.0,1,600.0,1
2520.0,756.0,1,16899.0,3
2523.0,756.0,1,956.0,1
2526.0,756.0,1,90.0,1
2528.0,756.0,1,144.0,1
2529.0,756.0,1,945.0,1
2532.0,756.0,1,595.0,1
2534.0,756.0,1,600.0,1
2535.0,756.0,1,699.0,1
2537.0,756.0,1,16899.0,3
1998.0,756.0,1,999.0,1
2538.0,756.0,1,1313.0,1
2540.0,756.0,1,16899.0,3
2542.0,756.0,1,16899.0,3
2543.0,756.0,1,399.0,1
2545.0,756.0,1,330.0,1
2541.0,756.0,1,6365.0,1
2549.0,756.0,1,460.0,1
2553.0,756.0,1,16899.0,3
2555.0,756.0,1,320.0,1
2557.0,756.0,1,198.0,1
2556.0,756.0,1,399.0,1
2517.0,756.0,1,10499.0,3
2562.0,756.0,1,16899.0,3
2564.0,756.0,1,399.0,1
2568.0,756.0,1,399.0,1
2571.0,756.0,1,15999.0,3
2573.0,756.0,1,504.0,1
2576.0,756.0,1,16899.0,3
